original_folder	breed_name	filename	description
n02098413-Lhasa	Lhasa	n02098413_387.jpg	"The dog is a Lhasa.  
This small, fluffy dog has long, soft fur that is predominantly white with some light tan shading around the face and ears. Its dark, expressive eyes are partially obscured by the shaggy fur, giving it a gentle and endearing expression. The dog appears to be lying down on a wooden parquet floor, looking up directly at the camera with a slightly tilted head. A patch of black fur is visible on its back, contrasting with the lighter fur on its face and chest. The image includes a caption in the lower left corner that reads ""Zoe 1999-2006,"" indicating the dog's name and lifespan."
n02098413-Lhasa	Lhasa	n02098413_5142.jpg	"The dog is a Lhasa.  
It has long, fluffy white fur that covers its body and face, giving it a soft, cloud-like appearance. The fur around its eyes is neatly trimmed, revealing dark, expressive eyes and a small black nose. Its ears are long and covered in flowing hair, and a small tuft of fur on top of its head is tied with a purple band. The dog is standing upright on a colorful patterned blanket, appearing calm and poised. The background is dimly lit, suggesting an indoor setting with neutral-colored walls and some household items partially visible."
n02098413-Lhasa	Lhasa	n02098413_1279.jpg	"The dog is a Lhasa.  
It has long, soft fur that is a mix of light tan and white, with darker markings around its face and ears. The dog is lying on its side in a round, leopard-print pet bed with a black cushioned interior, appearing relaxed and comfortable. A red leash is draped across the bed and extends out of the frame. The setting is a wooden-floored room cluttered with cables, electronic devices, and various household items, suggesting a casual indoor environment. The dog’s bright eyes are looking directly at the camera, giving it an alert yet calm expression."
n02098413-Lhasa	Lhasa	n02098413_20677.jpg	"The dog is a Lhasa.  
It has long, flowing fur that is predominantly white with light tan and dark brown markings around the ears and face. The dog’s expressive dark eyes are framed by fluffy bangs, giving it a sweet and endearing expression. Its mouth is slightly open, revealing a pink tongue, suggesting a calm and happy demeanor. The dog appears to be lying down, possibly on a soft surface, with its head tilted slightly upward toward the camera. The background is softly blurred, indicating an indoor setting with neutral-colored flooring and minimal distractions."
n02098413-Lhasa	Lhasa	n02098413_2620.jpg	"The dog is a Lhasa.  
It has a fluffy, long coat with a mix of light tan, black, and gray fur, particularly around its face and ears. The dog’s eyes are dark and expressive, gazing directly at the camera with a calm and gentle demeanor. It is lying down on a soft, white surface, possibly a blanket or bed, with its head resting comfortably. The background shows a wooden frame and a window with greenery visible outside, suggesting a cozy indoor setting. The overall atmosphere is peaceful, highlighting the dog’s relaxed posture and serene expression."
n02098413-Lhasa	Lhasa	n02098413_17364.jpg	"The dog is a Lhasa.  
It has long, flowing fur that cascades over its body in shades of cream, brown, and black, giving it a regal and fluffy appearance. The dog is sitting on grass, looking upward with its mouth slightly open and tongue visible, as if panting or eagerly anticipating something. Its eyes are bright and expressive, framed by thick fur that partially covers them. A leash is attached to its collar, suggesting it is being walked or held by someone out of frame. The background consists of a simple grassy area, indicating an outdoor setting such as a park or yard."
n02098413-Lhasa	Lhasa	n02098413_2584.jpg	"The dog is a Lhasa.  
It has long, flowing fur that is predominantly white with dark gray or black patches, especially around the ears and back. The fur on its face is particularly thick, partially covering its eyes and giving it a distinctive, wise expression. The dog appears to be sitting calmly, looking slightly upward with a relaxed posture. A small yellow tag is visible near its left ear, possibly indicating grooming or identification. The background is softly blurred, suggesting an indoor setting with warm lighting and hints of furniture or decor."
n02098413-Lhasa	Lhasa	n02098413_14785.jpg	"The dog is a Lhasa.  
It has long, fluffy white fur that covers its face and body, giving it a soft and slightly shaggy appearance. The dog is sitting on a lush green lawn, with its mouth open in what appears to be a joyful expression, possibly panting or smiling. Its eyes are partially closed, adding to the relaxed and content look on its face. The background is a well-maintained grassy area with a few scattered yellow flowers, suggesting a peaceful outdoor setting. The lighting is natural, indicating it might be a sunny day."
n02098413-Lhasa	Lhasa	n02098413_2607.jpg	"The dog is a Lhasa.  
It has long, flowing fur that is light tan in color, with darker shading around the ears and tail. The dog is sitting upright on a patch of green grass, its body facing forward while its head is slightly tilted upward, giving it an alert and dignified expression. Its hair is neatly groomed, with two small red bows tied on either side of its head. In the background, there is a tiled wall with potted plants placed near the entrance of a building, suggesting a garden or courtyard setting. The overall atmosphere is calm and serene, highlighting the dog's elegant appearance."
n02098413-Lhasa	Lhasa	n02098413_9304.jpg	"The dog is a Lhasa.  
It has fluffy, white fur that frames its face and gives it a soft, cloud-like appearance. The dog’s dark, expressive eyes and small, dark nose stand out against its pale coat, and its facial hair is slightly longer, giving it a gentle, wise look. It appears to be lying down or sitting calmly, with its head turned slightly toward the camera, creating an intimate and engaging portrait. A red collar is visible around its neck, adding a pop of color to its otherwise monochromatic fur. The background is dimly lit and blurred, drawing full attention to the dog’s serene expression and detailed features."
n02098413-Lhasa	Lhasa	n02098413_7358.jpg	"The dog is a Lhasa.  
It has long, fluffy, cream-colored fur that covers its eyes and frames its face, giving it a soft and gentle appearance. The dog’s nose is dark and prominent, with some darker fur around the muzzle adding contrast to its light coat. Its ears are floppy and covered in thick hair, blending seamlessly into the rest of its mane-like fur. The dog appears to be lying down or resting, with a calm and slightly sleepy expression. The background is a solid teal color, possibly a fabric surface, which contrasts with the dog’s pale fur and highlights its features."
n02098413-Lhasa	Lhasa	n02098413_1268.jpg	"The dog is a Lhasa.  
It has a fluffy, medium-length coat with a mix of light brown, tan, and white fur, and its face features a darker mask-like marking around the eyes and muzzle. The puppy is lying down on a vibrant green lawn, appearing relaxed and slightly curious as it looks directly at the camera. Its small, floppy ears frame its round face, and its tail curls up over its back. Nearby, a person wearing light-colored pants and white sneakers is partially visible, suggesting the dog is resting close to its owner. The setting appears to be a peaceful outdoor area, likely a park or backyard, with soft natural lighting enhancing the serene mood."
